Time (ms),ADC1,ADC2
2610,2.315,2.409
2612,0.334,0.924
2613,0.706,0.180
2615,2.420,2.088
2617,0.779,1.467
2619,0.233,0.000
2620,2.392,2.007
2622,0.950,1.640
2624,2.421,2.128
2626,0.903,1.594
2628,0.170,0.000
2629,2.301,1.812
2631,1.055,1.743
2633,0.183,0.000
2634,2.358,1.933
2637,0.512,0.069
2638,1.320,0.634
2640,2.352,2.390
2642,0.322,0.921
2643,0.707,0.179
2645,2.424,2.131
2647,0.768,1.463
2649,0.252,0.000
2651,0.551,1.242
2653,0.359,0.020
2654,1.151,0.497
2656,2.411,2.335
2658,0.473,1.122
2660,0.523,0.082
2661,1.397,0.700
2663,2.366,2.395
2665,1.320,0.618
2667,2.365,2.390
2669,0.354,0.973
2670,0.689,0.168
2672,2.416,2.109
2674,0.779,1.471
2676,0.235,0.000
2678,0.514,1.202
2680,0.411,0.037
2681,1.320,0.633
2683,2.373,2.381
2685,0.350,0.960
2687,0.590,0.116
2688,2.418,2.099
2690,0.885,1.581
2692,2.432,2.160
2694,0.849,1.543
2696,0.156,0.000
2697,2.315,1.851
2699,1.028,1.721
2701,0.236,0.000
2702,2.376,1.972
2705,0.573,0.101
2706,2.405,2.044
2708,0.834,1.524
2710,0.217,0.000
2711,2.364,1.943
2713,1.033,1.716
2715,0.186,0.000
2716,2.317,1.836
2719,0.513,0.070
2720,1.337,0.649
2722,2.368,2.387
2724,0.365,0.982
2726,0.591,0.108
2727,2.432,2.149
2729,0.798,1.494
2731,2.432,2.211
2733,0.735,1.426
2735,0.262,0.000
2736,2.371,1.968
2738,0.960,1.651
2740,0.115,0.000
2741,2.315,1.836
2743,1.178,1.838
2745,2.414,2.062
2747,0.950,1.634
2749,0.154,0.000
2750,2.298,1.808
2752,1.188,1.841
2754,0.138,0.000
2755,2.268,1.767
2758,0.378,0.021
2759,1.165,0.502
2761,2.404,2.339
2763,0.437,1.075
2765,0.541,0.091
2766,1.412,0.714
2768,2.310,2.407
2770,0.210,0.754
2772,2.212,2.416
2774,0.149,0.664
2775,0.947,0.334
2777,2.422,2.298
2779,0.540,1.207
2781,0.448,0.045
2782,1.409,0.716
2785,0.026,0.385
2787,0.002,0.090
2789,0.021,0.050
2791,0.061,0.016
2793,0.136,0.000
2794,2.244,1.714
2796,1.304,1.950
2798,0.057,0.021
2800,2.422,2.115
2802,0.937,1.629
2804,0.144,0.000
2805,2.299,1.817
2807,1.220,1.883
2809,0.090,0.004
2811,0.079,0.005
2813,2.269,1.747
2815,1.430,2.038
2817,0.015,0.057
2819,0.122,0.000
2820,2.287,1.791
2822,1.249,1.905
2824,0.086,0.007
2826,0.020,0.052
2828,2.301,1.806
2830,1.310,1.945
2832,0.045,0.017
2834,0.095,0.000
2835,0.774,0.223
2837,2.431,2.183
2839,0.704,1.389
2841,2.422,2.276
2843,0.653,1.337
2845,0.383,0.026
2846,1.186,0.521
2848,2.383,2.366
2850,0.398,1.012
2852,0.656,0.146
2853,2.421,2.107
2855,0.827,0.241
2857,2.426,2.149
2859,0.766,1.459
2861,0.205,0.000
2862,2.376,1.966
2864,1.028,1.715
2866,0.236,0.000
2868,0.532,1.229
2870,0.408,0.032
2871,1.293,0.608
2873,2.366,2.383
2875,0.346,0.943
2877,0.635,0.137
2878,2.427,2.146
2880,0.696,1.376
2882,2.432,2.217
2884,0.746,1.442
2886,0.280,0.000
2887,2.383,1.989
2889,1.091,1.771
2891,0.190,0.000
2892,2.320,1.856
2894,1.139,1.807
2928,0.001,0.288
2930,0.028,0.049
2932,0.008,0.078
2934,0.000,0.183
2935,1.936,1.289
2937,1.712,2.228
2939,0.000,0.148
2941,0.966,1.666
2943,0.064,0.016
2945,0.090,0.004
2947,0.018,0.056
2949,0.070,0.014
2951,0.091,0.005
2953,0.023,0.049
2955,2.342,1.870
2957,1.240,1.898
2959,0.102,0.001
2961,0.661,0.147
2962,2.393,2.024
2964,0.861,1.557
2966,0.167,0.000
2967,2.344,1.898
2970,0.470,0.058
2971,1.305,0.622
2973,2.359,2.393
2975,0.312,0.934
2977,0.639,0.144
2978,2.414,2.130
2980,0.809,1.503
2982,2.438,2.227
2984,0.693,1.381
2986,0.304,0.007
2987,0.885,0.290
2989,2.435,2.194
2991,0.741,1.433
2993,0.338,0.015
2994,1.343,0.652
2997,0.030,0.422
2999,0.008,0.084
3001,0.000,0.233
3002,1.917,1.259
3004,1.756,2.260
3006,0.000,0.240
3007,1.972,1.319
3010,0.100,0.001
3012,0.608,0.126
3013,2.379,1.996
3015,1.013,1.697
3017,0.221,0.000
3018,2.375,1.967
3020,1.045,1.730
3022,0.219,0.000
3024,0.597,1.305
3026,0.312,0.008
3027,0.877,0.290
3029,2.426,2.180
3032,1.620,0.915
3034,2.178,2.422
3036,0.097,0.555
3038,2.186,1.618
3040,1.637,2.180
3042,0.000,0.126
3043,2.103,1.499
3045,1.558,2.133
3047,0.001,0.108
3049,0.212,0.000
3050,2.325,1.862
3053,0.506,0.076
3054,1.307,0.612
3056,2.368,2.388
3058,0.383,0.998
3060,0.586,0.114
3061,2.429,2.141
3063,0.740,1.434
3065,2.433,2.231
3067,0.708,1.399
3069,0.307,0.002
3070,0.911,0.312
3072,2.425,2.238
3074,0.639,1.317
3076,0.302,0.003
3077,0.914,0.322
3080,0.209,0.763
3081,0.830,0.249
3083,2.433,2.241
3085,0.536,1.204
3087,0.474,0.062
3088,1.393,0.700
3090,2.370,2.370
3092,1.231,0.550
3094,2.392,2.361
3096,0.422,1.060
3098,0.512,0.077
3099,1.463,0.767
3101,2.319,2.409
3103,0.265,0.833
3104,0.730,0.196
3107,0.287,0.889
3109,0.577,0.109
3110,2.418,2.089
3112,0.904,1.598
3114,0.168,0.000
3115,2.304,1.817
3117,1.167,1.830
3119,2.428,2.126
3121,0.861,1.551
3123,0.179,0.000
3124,2.322,1.854
3126,1.137,1.816
3128,0.148,0.000
3129,2.320,1.845
3131,1.172,1.814
3133,2.415,2.137
3135,0.834,1.534
3137,0.168,0.000
3138,2.317,1.843
3140,1.154,1.824
3142,0.190,0.000
3143,2.343,1.915
3145,1.039,1.723
3147,2.425,2.138
3149,0.860,1.552
3151,0.170,0.000
3152,2.319,1.838
3154,1.246,1.910
3156,0.080,0.002
3158,0.178,0.000
3160,0.657,1.368
3162,0.219,0.000
3163,2.348,1.911
3165,1.107,1.783
3167,0.165,0.000
3168,2.304,1.818
3170,1.161,1.826
3172,0.155,0.000
3174,0.586,1.297
3176,0.266,0.000
3177,2.394,2.011
3179,0.937,1.632
3181,0.170,0.000
3182,2.296,1.808
3184,1.162,1.825
3186,2.416,2.104
3188,0.859,1.550
3190,0.155,0.000
3191,2.333,1.874
3193,1.083,1.764
3195,0.178,0.000
3196,2.317,1.846
3198,1.161,1.828
3200,2.419,2.093
3202,0.957,1.646
3204,0.116,0.002
3205,0.949,0.338
3207,2.432,2.215
3209,0.651,1.335
3211,0.295,0.002
3213,1.925,2.352
3215,0.039,0.415
3217,0.056,0.024
3219,0.032,0.043
3221,0.104,0.000
3222,2.227,1.694
3224,1.304,1.946
3226,0.082,0.007
3228,2.390,1.992
3230,1.156,1.822
3232,0.167,0.000
3233,2.323,1.854
3235,1.055,1.734
3237,0.164,0.000
3238,2.304,1.850
3241,0.474,0.055
3242,1.296,0.608
3244,2.377,2.373
3246,0.377,0.996
3248,0.603,0.125
3249,2.434,2.164
3251,0.736,1.426
3253,0.312,0.012
3255,1.907,2.337
3257,0.045,0.436
3259,0.057,0.021
3261,0.045,0.028
3263,0.075,0.011
3265,0.122,0.000
3266,2.287,1.785
3269,0.421,0.038
3270,1.168,0.503
3272,2.388,2.356
3274,0.461,1.101
3276,0.551,0.097
3277,1.386,0.696
3279,2.356,2.393
3281,0.304,0.899
3283,2.266,2.422
3285,0.217,0.774
3286,0.856,0.272
3288,2.433,2.265
3290,0.541,1.209
3292,0.437,0.046
3293,1.467,0.751
3296,0.037,0.442
3298,0.001,0.078
3300,0.000,0.239
3301,1.927,1.270
3303,1.807,2.286
3305,0.000,0.235
3306,1.922,1.259
3308,1.750,2.256
3310,2.140,1.541
3312,1.530,2.115
3314,0.012,0.077
3316,0.054,0.024
3318,0.043,0.024
3320,0.061,0.020
3322,0.047,0.031
3324,2.377,1.967
3326,1.259,1.915
3328,0.108,0.000
3329,2.246,1.734
3331,1.259,1.912
3333,0.116,0.000
3334,2.303,1.830
3336,1.178,1.842
3338,2.422,2.127
3340,0.884,1.581
3342,0.209,0.000
3343,2.361,1.937
3345,1.013,1.699
3347,0.214,0.000
3348,2.366,1.948
3351,0.557,0.093
3352,1.375,0.675
3354,2.367,2.382
3356,0.334,0.947
3357,0.656,0.150
3359,2.431,2.151
3361,0.740,1.435
3363,0.302,0.003
3397,1.188,1.867
3399,0.056,0.023
3401,0.148,0.000
3402,2.238,1.706
3404,1.331,1.968
3406,0.060,0.023
3408,0.153,0.000
3410,0.711,1.427
3412,0.248,0.000
3413,2.375,1.970
3415,1.075,1.752
3417,0.177,0.000
3418,2.305,1.824
3420,1.134,1.810
3422,0.150,0.000
3424,0.585,1.289
3426,0.291,0.000
3427,2.394,2.009
3429,0.935,1.636
3431,0.152,0.000
3432,2.304,1.817
3434,1.122,1.796
3436,2.416,2.071
3438,0.924,1.622
3440,0.165,0.000
3441,2.335,1.889
3443,1.168,1.832
3445,0.150,0.000
3446,2.320,1.845
3448,1.171,1.836
3450,2.416,2.107
3452,0.835,1.514
3454,0.199,0.000
3455,2.338,1.888
3457,1.164,1.824
3459,0.139,0.000
3460,2.313,1.836
3463,0.531,0.081
3464,1.384,0.689
3466,2.367,2.385
3468,0.371,0.988
3470,0.615,0.122
3471,2.434,2.176
3473,0.715,1.402
3475,0.266,0.000
3477,0.480,1.160
3479,0.403,0.033
3480,1.289,0.601
3482,2.375,2.381
3484,0.366,0.982
3486,0.559,0.104
3487,2.422,2.115
3489,0.793,0.230
3491,2.422,2.125
3493,0.763,1.453
3495,0.296,0.000
3496,2.379,1.978
3498,1.027,1.711
3500,0.237,0.000
3501,2.387,1.996
3504,0.647,0.139
3505,2.409,2.046
3507,0.923,1.620
3509,0.208,0.000
3510,2.348,1.907
3512,1.080,1.755
3514,0.183,0.000
3515,2.329,1.874
3518,0.531,0.082
3519,1.476,0.777
3521,2.322,2.401
3523,0.203,0.724
3524,0.892,0.298
3526,2.437,2.238
3528,0.652,1.336
3530,2.421,2.305
3532,0.641,1.330
3534,0.312,0.015
3535,1.248,0.575
3537,2.361,2.390
3539,0.299,0.875
3540,0.728,0.191
3542,2.438,2.129
3544,0.862,0.270
3546,2.414,2.134
3548,0.762,1.451
3550,0.255,0.000
3551,2.394,2.032
3553,0.912,1.607
3555,0.177,0.000
3557,0.634,1.346
3559,0.282,0.002
3560,1.203,0.527
3562,2.378,2.368
3564,0.427,1.067
3566,0.587,0.108
3567,2.416,2.105
3569,0.733,1.425
3571,2.431,2.225
3573,0.680,1.361
3575,0.363,0.019
3576,1.177,0.508
3578,2.410,2.337
3580,0.424,1.062
3582,0.574,0.107
3584,0.353,0.991
3586,0.539,0.085
3587,1.420,0.723
3589,2.334,2.405
3591,0.229,0.794
3592,0.768,0.216
3594,2.433,2.215
3596,0.678,1.361
3598,2.429,2.283
3600,0.620,1.308
3602,0.392,0.020
3603,1.268,0.586
3605,2.379,2.371
3607,0.375,0.997
3609,0.607,0.132
3611,0.382,1.016
3613,0.592,0.115
3614,2.430,2.151
3616,0.779,1.471
3618,0.226,0.000
3619,2.381,1.981
3621,1.009,1.691
3623,0.244,0.000
3625,0.491,1.175
3627,0.373,0.019
3628,1.231,0.551
3630,2.383,2.376
3632,0.402,1.030
3634,0.652,0.147
3635,2.418,2.101
3637,0.841,0.258
3639,2.433,2.172
3641,0.708,1.399
3643,0.284,0.000
3644,2.394,2.020
3646,1.033,1.720
3648,0.262,0.000
3649,2.377,1.971
3652,0.623,0.124
3653,2.412,2.073
3655,0.804,1.496
3657,0.181,0.000
3658,2.341,1.899
3660,1.151,1.823
3662,0.206,0.000
3664,0.545,1.232
3666,0.338,0.012
3667,1.279,0.591
3669,2.363,2.387
3671,0.356,0.967
3673,0.612,0.136
3674,2.420,2.106
3676,0.852,1.554
3678,2.436,2.180
3680,0.833,1.525
3682,0.213,0.000
3683,2.354,1.932
3685,1.033,1.717
3687,0.220,0.000
3688,2.381,1.988
3691,0.622,0.127
3692,2.393,2.021
3694,0.917,1.612
3696,0.127,0.000
3697,2.282,1.796
3699,1.247,1.913
3701,0.115,0.000
3702,2.261,1.740
3705,0.502,0.068
3706,1.397,0.706
3708,2.332,2.405
3710,0.265,0.839
3711,0.770,0.216
3713,2.431,2.230
3715,0.599,1.278
3717,2.426,2.283
3719,0.660,1.342
3721,0.310,0.004
3722,1.056,0.424
3724,2.424,2.306
3726,0.531,1.198
3728,0.432,0.043
3729,1.359,0.668
3732,0.034,0.419
3734,0.038,0.032
3736,0.016,0.069
3738,0.039,0.040
3740,0.067,0.016
3742,0.119,0.000
3743,2.263,1.747
3745,1.193,1.858
3747,2.389,1.995
3749,1.152,1.823
3751,0.155,0.000
3752,2.308,1.836
3755,0.986,0.367
3757,2.432,2.274
3759,0.568,1.237
3761,2.391,2.346
3763,0.573,1.243
3765,0.417,0.036
3766,1.211,0.539
3768,2.392,2.359
3770,0.457,1.109
3772,0.529,0.089
3773,1.363,0.673
3776,0.036,0.422
3778,0.012,0.073
3780,0.027,0.037
3782,0.024,0.048
3784,0.023,0.056
3786,0.046,0.021
3788,0.093,0.003
3790,2.367,1.940
3792,1.155,1.822
3794,0.148,0.000
3795,2.272,1.764
3797,1.185,1.840
3799,0.156,0.000
3800,2.333,1.873
3802,1.118,1.794
3804,2.428,2.131
3806,0.910,1.610
3808,0.179,0.000
3809,2.325,1.854
3811,1.128,1.807
3813,0.153,0.000
3814,2.316,1.839
3817,0.435,0.039
3818,1.204,0.534
3820,2.384,2.377
3822,0.436,1.083
3824,0.552,0.097
3825,1.411,0.719
3827,2.306,2.418
3829,0.233,0.789
3862,2.434,2.232
3864,0.664,1.354
3866,0.312,0.008
3867,0.914,0.312
3869,2.426,2.248
3871,0.609,1.288
3873,2.427,2.322
3875,0.513,1.179
3877,0.479,0.061
3878,1.370,0.677
3880,2.343,2.404
3882,0.294,0.882
3883,0.723,0.191
3885,2.432,2.170
3887,0.853,0.257
3889,2.433,2.172
3891,0.717,1.401
3893,0.290,0.001
3894,0.864,0.274
3896,2.432,2.175
3898,0.744,1.432
3900,2.436,2.243
3902,0.705,1.394
3904,0.289,0.000
3905,2.378,1.980
3907,0.951,1.639
3909,0.142,0.000
3910,2.278,1.782
3912,1.238,1.896
3914,2.403,2.027
3916,1.028,1.714
3918,0.249,0.000
3919,2.383,1.988
3921,1.027,1.712
3923,0.227,0.000
3924,2.376,1.984
3927,0.620,0.129
3928,2.411,2.061
3930,0.849,1.539
3932,0.179,0.000
3933,2.312,1.843
3935,1.087,1.763
3937,0.153,0.000
3938,2.303,1.825
3941,0.511,0.071
3942,1.381,0.685
3944,2.346,2.401
3946,0.302,0.897
3947,0.715,0.186
3949,2.430,2.166
3951,0.779,1.470
3953,2.435,2.236
3955,0.722,1.404
3957,0.260,0.000
3958,2.397,2.020
3960,0.924,1.623
3962,0.153,0.000
3963,2.322,1.846
3965,1.090,1.767
3967,2.415,2.095
3969,0.947,1.634
3971,0.128,0.000
3972,2.296,1.807
3974,1.154,1.827
3976,0.128,0.000
3977,2.309,1.825
3979,1.186,1.850
3981,2.406,2.040
3983,0.900,1.603
3985,0.132,0.000
3986,2.298,1.806
3988,1.231,1.889
3990,0.088,0.006
3992,0.034,0.039
3994,2.370,1.946
3996,1.275,1.919
3998,0.091,0.005
4000,0.042,0.031
4002,0.044,0.026
4004,0.048,0.017
4006,0.027,0.055
4008,0.023,0.057
4010,2.345,1.908
4012,1.177,1.839
4014,0.120,0.000
4015,2.266,1.758
4017,1.290,1.935
4019,0.080,0.009
4021,0.022,0.048
4023,2.317,1.835
4025,1.309,1.950
4027,0.055,0.022
4029,0.103,0.000
4030,2.239,1.724
4032,1.256,1.909
4034,0.115,0.000
4035,2.278,1.778
4038,0.397,0.028
4039,1.197,0.530
4041,2.405,2.340
4043,0.400,1.020
4045,0.556,0.100
4046,2.422,2.109
4048,0.795,1.485
4050,2.431,2.172
4052,0.816,1.507
4054,0.209,0.000
4055,2.357,1.927
4057,1.087,1.768
4059,0.149,0.000
4060,2.325,1.865
4062,1.141,1.812
4064,2.428,2.164
4066,0.863,1.558
4068,0.176,0.000
4069,2.311,1.827
4071,1.127,1.796
4073,0.139,0.000
4074,2.315,1.841
4077,0.490,0.063
4078,1.302,0.611
4080,2.350,2.396
4082,0.310,0.907
4083,0.728,0.192
4085,2.431,2.161
4087,0.741,1.432
4089,0.343,0.013
4091,1.845,2.312
4093,0.020,0.297
4095,0.078,0.006
4097,0.000,0.127
4098,2.067,1.460
4100,1.581,2.143
4102,0.014,0.078
4104,2.390,2.011
4106,1.137,1.807
4108,0.154,0.000
4109,2.307,1.823
4111,1.106,1.785
4113,0.203,0.000
4114,2.354,1.927
4116,1.126,1.801
4118,2.432,2.150
4120,0.781,1.476
4122,0.273,0.000
4123,2.382,1.997
4125,1.000,1.684
4127,0.229,0.000
4128,2.364,1.942
4131,0.603,0.116
4132,2.411,2.091
4134,0.758,1.447
4136,0.255,0.000
4137,2.389,2.016
4139,0.957,1.648
4141,0.126,0.000
4142,2.309,1.820
4145,0.508,0.073
4146,1.340,0.658
4148,2.359,2.392
4150,0.358,0.972
4151,0.684,0.163
4153,2.429,2.140
4155,0.712,1.404
4157,2.436,2.260
4159,0.728,1.416
4161,0.272,0.000
4162,2.393,2.026
4164,0.893,1.590
4166,0.117,0.000
4167,2.322,1.852
4169,1.073,1.748
4171,2.432,2.176
4173,0.812,1.513
4175,0.242,0.000
4176,2.355,1.927
4178,1.062,1.750
4180,0.186,0.000
4181,2.322,1.862
4184,0.581,0.107
4185,2.404,2.048
4187,0.921,1.611
4189,0.178,0.000
4190,2.342,1.895
4192,1.096,1.780
4194,0.192,0.000
4195,2.313,1.836
4198,0.469,0.057
4199,1.259,0.578
4201,2.389,2.364
4203,0.417,1.044
4205,0.575,0.110
4206,2.414,2.079
4208,0.860,1.545
4210,0.175,0.000
4212,0.633,1.339
4214,0.282,0.002
4215,1.187,0.519
4217,2.407,2.339
4219,0.449,1.102
4221,0.579,0.114
4222,2.434,2.110
4224,0.768,0.211
4226,2.430,2.139
4228,0.821,1.521
4230,0.244,0.000
4231,2.386,1.993
4233,1.037,1.720
4235,0.221,0.000
4236,2.361,1.943
4239,0.585,0.107
4240,2.401,2.028
4242,0.854,1.546
4244,0.188,0.000
4245,2.320,1.854
4247,1.174,1.836
4249,0.142,0.000
4251,0.652,1.359
4253,0.260,0.000
4254,2.381,1.983
4256,1.077,1.757
4258,0.169,0.000
4259,2.309,1.825
4261,1.174,1.843
4263,0.130,0.000
4265,0.700,1.420
4267,0.172,0.000
4268,2.333,1.889
4270,1.138,1.817
4272,0.154,0.000
4273,2.325,1.855
4275,1.137,1.811
4277,2.419,2.082
4279,0.971,1.657
4281,0.125,0.000
4282,2.298,1.816
4284,1.215,1.879
4286,0.122,0.000
4287,2.335,1.882
4289,1.135,1.804
4325,1.905,1.222
4327,1.815,2.290
4329,0.000,0.198
4330,2.026,1.395
4332,1.640,2.177
4334,0.000,0.128
4335,2.104,1.503
4338,0.264,0.000
4339,2.335,1.872
4341,1.140,1.808
4343,0.188,0.000
4344,2.336,1.884
4346,1.172,1.836
4348,0.176,0.000
4349,2.337,1.888
4352,0.520,0.078
4353,1.500,0.801
4355,2.234,2.425
4357,0.158,0.671
4358,0.928,0.312
4360,2.429,2.294
4362,0.507,1.170
4364,2.395,2.353
4366,0.548,1.216
4368,0.465,0.056
4369,1.454,0.752
4371,2.280,2.416
4373,0.210,0.758
4374,0.840,0.265
4376,2.442,2.234
4378,1.039,0.394
4380,2.418,2.302
4382,0.507,1.172
4384,0.476,0.060
4385,1.328,0.643
4387,2.338,2.397
4389,0.312,0.927
4391,2.291,2.419
4393,0.285,0.873
4394,0.704,0.177
4396,2.431,2.162
4398,0.642,1.323
4400,0.397,0.032
4401,1.248,0.574
4403,2.387,2.369
4405,1.192,0.517
4407,2.404,2.345
4409,0.434,1.080
4411,0.552,0.098
4412,1.446,0.748
4414,2.325,2.412
4416,0.270,0.846
4418,2.273,2.420
4420,0.268,0.840
4421,0.715,0.185
4423,2.432,2.152
4425,0.671,1.356
4427,0.312,0.004
4428,0.982,0.364
4430,2.432,2.250
4432,1.040,0.402
4434,2.411,2.314
4436,0.507,1.167
4438,0.472,0.061
4439,1.495,0.795
4441,2.317,2.412
4443,0.225,0.780
4445,2.208,2.422
4447,0.187,0.722
4448,0.872,0.280
4450,2.432,2.228
4452,0.605,1.284
4454,0.378,0.025
4455,1.190,0.524
4457,2.387,2.365
4459,1.175,0.498
4461,2.418,2.324
4463,0.484,1.142
4465,0.480,0.059
4466,1.306,0.620
4468,2.333,2.401
4470,0.246,0.801
4472,2.233,2.422
4474,0.158,0.673
4475,0.872,0.284
4477,2.436,2.245
4479,0.612,1.291
4481,0.380,0.025
4482,1.269,0.584
4484,2.389,2.354
4486,1.139,0.461
4488,2.413,2.332
4490,0.437,1.083
4492,0.578,0.109
4493,2.410,2.087
4495,0.827,1.521
4497,0.209,0.000
4499,0.507,1.199
4501,0.385,0.028
4502,1.231,0.559
4504,2.382,2.372
4506,0.415,1.047
4508,0.606,0.125
4511,0.000,0.304
4512,1.860,1.189
4515,0.056,0.033
4517,0.037,0.039
4519,0.005,0.077
4521,0.000,0.182
4522,1.955,1.303
4524,1.760,2.262
4526,0.000,0.214
4528,1.126,1.812
4530,0.106,0.000
4531,2.309,1.834
4533,1.154,1.824
4535,0.150,0.000
4536,2.321,1.857
4538,1.143,1.818
4540,0.144,0.000
4542,0.634,1.341
4544,0.297,0.002
4545,0.823,0.254
4547,2.432,2.147
4549,0.759,1.449
4551,0.273,0.000
4552,2.389,2.013
4554,0.729,0.188
4556,2.422,2.088
4558,0.839,1.525
4560,0.176,0.000
4561,2.330,1.866
4563,1.198,1.861
4565,0.118,0.000
4566,2.268,1.753
4569,0.448,0.043
4570,1.280,0.596
4572,2.376,2.374
4574,0.411,1.046
4576,0.575,0.109
4577,2.421,2.100
4579,0.849,1.542
4581,0.177,0.000
4583,0.581,1.286
4585,0.303,0.004
4586,0.878,0.281
4588,2.427,2.223
4590,0.584,1.258
4592,0.353,0.013
4593,1.434,0.737
4596,0.020,0.379
4598,0.014,0.076
4600,0.013,0.067
4602,0.043,0.030
4604,0.031,0.042
4606,0.033,0.039
4608,0.050,0.025
4610,0.078,0.003
4612,2.316,1.825
4614,1.321,1.959
4616,0.077,0.002
4618,0.208,0.000
4619,2.292,1.796
4621,1.226,1.883
4623,0.099,0.000
4625,2.135,2.425
4627,0.161,0.675
4628,1.021,0.387
4630,2.414,2.327
4632,0.463,1.114
4634,0.536,0.083
4635,1.353,0.660
4637,2.354,2.400
4639,1.420,0.711
4641,2.318,2.414
4643,0.236,0.797
4644,0.768,0.215
4646,2.435,2.181
4648,0.717,1.410
4650,0.338,0.012
4652,1.922,2.339
4654,0.037,0.415
4656,0.029,0.050
4658,0.036,0.037
4660,0.037,0.040
4662,0.032,0.047
4664,0.038,0.027
4666,0.021,0.043
4668,2.350,1.896
4670,1.209,1.872
4672,0.107,0.000
4673,2.299,1.817
4675,1.256,1.909
4677,0.096,0.002
4679,0.193,0.000
4681,0.597,1.308
4683,0.285,0.002
4684,1.194,0.524
4686,2.407,2.341
4688,0.427,1.063
4690,0.586,0.115
4691,2.430,2.143
4693,0.819,1.510
4695,2.436,2.187
4697,0.849,1.545
4699,0.186,0.000
4700,2.310,1.836
4702,1.161,1.829
4704,0.157,0.000
4705,2.314,1.830
4708,0.491,0.064
4709,1.331,0.647
4711,2.335,2.404
4713,0.235,0.779
4714,0.756,0.212
4716,2.429,2.187
4718,0.731,1.424
4720,0.323,0.009
4722,2.184,2.422
4724,0.157,0.658
4725,0.918,0.310
4727,2.416,2.331
4729,0.442,1.087
4731,0.527,0.087
4732,1.382,0.689
4735,0.034,0.409
4737,0.005,0.087
4739,0.000,0.235
4740,1.873,1.209
4742,1.775,2.268
4744,0.000,0.202
4745,2.012,1.375
4747,1.668,2.208
4749,2.222,1.670
4751,1.413,2.032
4753,0.039,0.039
4755,0.101,0.001
4757,0.592,0.116
4758,2.417,2.104
4760,0.771,1.466
4793,2.024,1.383
4795,1.653,2.184
4797,0.000,0.108
4798,2.167,1.602
4800,1.403,2.018
4802,0.067,0.005
4804,0.032,0.032
4806,2.344,1.908
4808,1.190,1.847
4810,0.155,0.000
4811,2.325,1.857
4813,1.149,1.822
4815,0.142,0.000
4816,2.295,1.803
4818,1.170,1.836
4820,2.420,2.086
4822,0.922,1.622
4824,0.175,0.000
4825,2.292,1.800
4827,1.225,1.890
4829,0.107,0.002
4830,0.960,0.348
4832,2.433,2.234
4834,1.044,0.402
4836,2.426,2.285
4838,0.530,1.203
4840,0.432,0.038
4841,1.404,0.711
4843,2.301,2.414
4845,0.205,0.746
4847,2.229,2.424
4849,0.201,0.743
4850,0.901,0.307
4852,2.422,2.305
4854,0.484,1.138
4856,0.457,0.052
4857,1.326,0.622
4859,2.348,2.401
4861,1.415,0.706
4863,2.331,2.408
4865,0.267,0.835
4866,0.765,0.214
4868,2.429,2.185
4870,0.690,1.384
4872,0.260,0.000
4874,0.425,1.091
4876,0.432,0.047
4877,1.340,0.652
4879,2.356,2.393
4881,0.324,0.927
4882,0.665,0.153
4884,2.425,2.155
4886,0.827,1.523
4888,2.437,2.185
4890,0.855,1.547
4892,0.173,0.000
4893,2.336,1.881
4895,1.099,1.771
4897,0.164,0.000
4898,2.299,1.811
4901,0.415,0.033
4902,1.353,0.667
4904,2.355,2.392
4906,0.340,0.949
4908,0.604,0.126
4909,2.428,2.162
4911,0.703,1.394
4913,0.363,0.022
4915,1.944,2.357
4917,0.071,0.499
4919,0.020,0.056
4921,0.000,0.082
4922,1.025,0.392
4924,2.420,2.310
4926,0.446,1.084
4928,2.361,2.383
4930,0.390,1.017
4932,0.574,0.110
4933,2.420,2.094
4935,0.772,1.461
4937,0.216,0.000
4938,2.381,1.981
4940,1.025,1.712
4942,2.436,2.219
4944,0.765,1.463
4946,0.226,0.000
4947,2.361,1.954
4949,0.984,1.674
4951,0.107,0.001
4953,0.649,0.143
4955,0.419,1.072
4957,0.381,0.027
4958,1.211,0.542
4960,2.336,2.397
4962,0.346,0.944
4964,0.646,0.145
4965,2.427,2.125
4967,0.758,1.450
4969,2.435,2.234
4971,0.714,1.406
4973,0.325,0.008
4974,0.893,0.295
4976,2.427,2.161
4978,0.660,1.338
4980,0.294,0.003
4982,2.129,2.407
4984,0.139,0.630
4985,1.043,0.410
4987,2.397,2.354
4989,0.406,1.036
4991,0.583,0.112
4992,2.419,2.144
4994,0.771,1.455
4996,2.434,2.230
4998,0.742,1.432
5000,0.350,0.010
5001,1.414,0.719
5003,2.273,2.422
5005,0.178,0.704
5006,0.903,0.309
5009,0.186,0.740
5010,0.719,0.186
5012,2.426,2.155
5014,0.805,1.498
5016,0.181,0.000
5017,2.328,1.863
5019,1.100,1.781
5021,0.241,0.000
5023,0.542,1.235
5025,0.378,0.023
5026,1.210,0.539
5028,2.374,2.379
5030,0.399,1.034
5032,0.639,0.138
5033,2.413,2.102
5035,0.815,0.236
5037,2.419,2.136
5039,0.764,1.459
5041,0.216,0.000
5042,2.371,1.981
5044,0.994,1.692
5046,0.129,0.000
5047,2.288,1.789
5050,0.417,0.024
5051,1.234,0.557
5053,2.364,2.382
5055,0.358,0.975
5057,0.593,0.119
5058,2.420,2.099
5060,0.789,1.483
5062,0.204,0.000
